transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
144,3.487744,2.357248,1.101824,3.459072
145,3.083264,1.954816,1.099776,3.054592
146,3.725312,2.609152,1.08544,3.694592
147,3.069952,1.942528,1.098752,3.04128
148,3.319808,2.075648,1.214464,3.290112
149,3.24608,2.112512,1.10592,3.218432
150,3.074048,1.972224,1.073152,3.045376
151,6.633472,3.817472,2.787328,6.6048
152,5.69344,2.646016,3.014656,5.660672
153,3.154944,1.949696,1.175552,3.125248
154,3.580928,2.246656,1.3056,3.552256
155,3.29216,2.142208,1.12128,3.263488
156,3.726336,2.569216,1.128448,3.697664
157,3.774464,2.47296,1.271808,3.744768
158,3.245056,2.110464,1.104896,3.21536
159,3.248128,2.103296,1.114112,3.217408
160,3.775488,2.65216,1.093632,3.745792
161,3.488768,2.304,1.156096,3.460096
162,3.520512,2.372608,1.120256,3.492864
163,6.124544,3.569664,2.526208,6.095872
164,3.867648,2.69312,1.144832,3.837952
165,3.990528,2.855936,1.10592,3.961856
166,3.6352,2.366464,1.23904,3.605504
167,3.807232,2.577408,1.202176,3.779584
168,3.812352,2.67776,1.104896,3.782656
169,3.720192,2.572288,1.119232,3.69152
170,4.02944,2.86208,1.139712,4.001792
171,3.795968,2.614272,1.153024,3.767296
172,5.1712,1.977344,3.165184,5.142528
173,3.29728,1.968128,1.30048,3.268608
174,3.97312,2.788352,1.155072,3.943424
175,3.268608,2.062336,1.178624,3.24096
176,3.421184,2.259968,1.132544,3.392512
177,3.318784,2.093056,1.197056,3.290112
178,3.508224,2.348032,1.132544,3.480576
179,3.346432,2.10432,1.212416,3.316736
180,3.51232,2.317312,1.16736,3.484672
181,3.846144,2.637824,1.178624,3.816448
182,3.186688,1.984512,1.17248,3.156992
183,5.154816,1.96608,3.15904,5.12512
184,3.919872,2.697216,1.193984,3.8912
185,3.826688,2.6624,1.134592,3.796992
186,3.716096,2.435072,1.253376,3.688448
187,3.147776,1.969152,1.149952,3.119104
188,3.600384,2.289664,1.281024,3.570688
189,3.961856,2.772992,1.161216,3.934208
190,3.314688,2.10432,1.180672,3.284992
191,3.304448,2.10944,1.16736,3.2768
192,3.999744,2.835456,1.134592,3.970048
193,4.440064,2.006016,2.404352,4.410368
194,5.584896,2.839552,2.717696,5.557248
