transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
191,3.91168,3.627008,0.275456,3.902464
192,3.99872,3.70688,0.2816,3.98848
193,3.919872,3.637248,0.273408,3.910656
194,3.969024,3.68128,0.277504,3.958784
195,3.963904,3.679232,0.274432,3.953664
196,4.385792,4.089856,0.285696,4.375552
197,3.949568,3.649536,0.289792,3.939328
198,4.000768,3.69664,0.294912,3.991552
199,3.919872,3.618816,0.290816,3.909632
200,4.012032,3.699712,0.304128,4.00384
201,3.904512,3.6096,0.285696,3.895296
202,3.989504,3.6864,0.292864,3.979264
203,3.949568,3.641344,0.29696,3.938304
204,3.914752,3.622912,0.2816,3.904512
205,3.945472,3.642368,0.292864,3.935232
206,3.92704,3.634176,0.283648,3.917824
207,3.924992,3.621888,0.294912,3.9168
208,3.948544,3.654656,0.283648,3.938304
209,4.02944,3.709952,0.310272,4.020224
210,3.977216,3.666944,0.300032,3.966976
211,3.955712,3.64544,0.30208,3.94752
212,4.047872,3.707904,0.330752,4.038656
213,3.954688,3.642368,0.301056,3.943424
214,4.012032,3.708928,0.294912,4.00384
215,3.945472,3.620864,0.315392,3.936256
216,3.997696,3.69152,0.29696,3.98848
217,3.920896,3.605504,0.305152,3.910656
218,3.996672,3.680256,0.306176,3.986432
219,3.919872,3.600384,0.310272,3.910656
220,4.42368,4.096,0.318464,4.414464
221,4.042752,3.725312,0.308224,4.033536
222,4.00896,3.682304,0.318464,4.000768
223,4.045824,3.715072,0.321536,4.036608
224,3.953664,3.629056,0.315392,3.944448
225,3.984384,3.672064,0.304128,3.976192
226,3.994624,3.674112,0.311296,3.985408
227,3.920896,3.595264,0.316416,3.91168
228,4.00384,3.684352,0.309248,3.9936
229,3.959808,3.639296,0.31232,3.951616
230,4.047872,3.71712,0.321536,4.038656
231,4.506624,4.175872,0.321536,4.497408
232,3.997696,3.668992,0.318464,3.987456
233,3.981312,3.654656,0.316416,3.971072
234,4.066304,3.708928,0.347136,4.056064
235,3.966976,3.613696,0.34304,3.956736
236,4.483072,4.125696,0.34816,4.473856
237,3.943424,3.601408,0.333824,3.935232
238,4.023296,3.689472,0.324608,4.01408
239,3.948544,3.603456,0.334848,3.938304
240,4.02944,3.687424,0.331776,4.0192
241,4.012032,3.684352,0.318464,4.002816
242,4.017152,3.67616,0.330752,4.006912
243,4.02944,3.690496,0.330752,4.021248
244,4.086784,3.731456,0.346112,4.077568
245,4.000768,3.641344,0.350208,3.991552
246,4.072448,3.70688,0.355328,4.062208
247,3.989504,3.638272,0.340992,3.979264
248,4.009984,3.667968,0.3328,4.000768
249,4.01408,3.649536,0.355328,4.004864
250,4.004864,3.636224,0.359424,3.995648
251,4.072448,3.70176,0.360448,4.062208
252,4.015104,3.663872,0.340992,4.004864
253,4.514816,4.160512,0.344064,4.504576
254,4.020224,3.649536,0.361472,4.011008
255,3.971072,3.61472,0.347136,3.961856
256,4.022272,3.653632,0.359424,4.013056
257,4.091904,3.715072,0.36864,4.083712
258,4.067328,3.690496,0.366592,4.057088
259,4.02432,3.657728,0.356352,4.01408
260,4.086784,3.72224,0.354304,4.076544
261,4.072448,3.705856,0.356352,4.062208
262,4.052992,3.674112,0.369664,4.043776
