transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
9,7.569408,1.268736,6.264832,13.303808
9,6.252544,1.350656,4.866048,10.630144
9,10.39872,1.24928,9.114624,19.007488
9,7.734272,2.711552,4.985856,12.089344
10,9.581568,1.357824,8.187904,17.284096
10,8.1408,1.37728,6.728704,14.36672
10,6.71232,1.286144,5.390336,11.558912
10,9.55904,1.34144,8.18176,17.258496
10,12.583936,1.232896,11.314176,23.40352
11,16.642048,2.767872,13.831168,29.906944
11,16.100352,2.77504,13.289472,28.875776
11,7.307264,1.404928,5.865472,12.63616
11,8.613888,1.2288,7.348224,15.47264
11,8.46336,1.247232,7.180288,15.16032
12,15.702016,2.745344,12.920832,28.081152
12,17.3312,1.268736,16.018432,32.821248
12,11.630592,1.266688,10.319872,21.394432
12,18.21696,2.8416,15.333376,32.920576
12,8.994816,1.243136,7.713792,16.214016
13,8.12544,1.277952,6.803456,14.420992
13,17.959936,2.701312,15.222784,32.684032
13,9.457664,1.252352,8.168448,17.139712
13,8.179712,1.330176,6.81472,14.490624
13,8.192,1.359872,6.796288,14.493696
14,8.595456,1.240064,7.320576,15.3856
14,8.712192,1.386496,7.289856,15.512576
14,10.382336,1.317888,9.029632,18.89792
14,8.556544,1.245184,7.274496,15.347712
14,8.542208,1.200128,7.305216,15.331328
15,9.060352,1.180672,7.837696,16.339968
15,20.970496,2.847744,18.087936,38.572032
15,9.148416,1.234944,7.876608,16.42496
15,9.2672,1.329152,7.89504,16.546816
15,9.219072,1.246208,7.934976,16.502784
16,9.537536,1.241088,8.260608,17.301504
16,17.164288,1.345536,15.780864,32.416768
16,9.581568,1.261568,8.276992,17.345536
16,9.74336,1.340416,8.367104,17.502208
16,9.596928,1.226752,8.33536,17.43872
17,9.962496,1.183744,8.737792,18.20672
17,10.056704,1.23904,8.777728,18.305024
17,10.021888,1.212416,8.773632,18.270208
17,10.175488,1.26976,8.869888,18.445312
17,10.063872,1.270784,8.757248,18.320384
18,10.761216,1.42336,9.293824,19.490816
18,10.60352,1.276928,9.283584,19.344384
18,10.489856,1.214464,9.240576,19.226624
18,10.748928,1.399808,9.31328,19.478528
18,10.642432,1.242112,9.365504,19.382272
19,11.029504,1.251328,9.734144,20.27008
19,11.1104,1.273856,9.797632,20.369408
19,10.994688,1.250304,9.70752,20.217856
19,11.04896,1.267712,9.744384,20.303872
19,10.963968,1.202176,9.723904,20.184064
20,11.556864,1.261568,10.253312,21.29408
20,11.456512,1.22368,10.198016,21.164032
20,18.875392,1.211392,17.627136,35.994624
20,11.736064,1.399808,10.299392,21.476352
20,11.610112,1.299456,10.274816,21.322752
21,11.933696,1.190912,10.701824,22.13376
21,12.136448,1.26464,10.83392,22.344704
21,12.01664,1.277952,10.701824,22.218752
21,11.921408,1.188864,10.696704,22.126592
21,12.30336,1.494016,10.774528,22.503424
22,12.409856,1.185792,11.185152,23.100416
22,12.434432,1.20832,11.189248,23.120896
22,21.035008,1.38752,19.607552,40.029184
22,12.645376,1.316864,11.285504,23.335936
22,12.61056,1.27488,11.300864,23.314432
23,12.946432,1.247232,11.65824,24.114176
23,13.21984,1.34656,11.831296,24.395776
23,12.961792,1.245184,11.675648,24.150016
23,13.149184,1.424384,11.687936,24.336384
23,12.957696,1.248256,11.669504,24.131584
24,13.7472,1.333248,12.378112,25.413632
24,13.45024,1.289216,12.120064,25.088
24,16.385024,1.246208,15.102976,30.833664
24,13.42464,1.248256,12.13952,25.076736
24,13.73184,1.390592,12.301312,25.381888
25,13.96224,1.284096,12.64128,26.110976
25,14.078976,1.386496,12.650496,26.21952
25,13.950976,1.276928,12.637184,26.092544
25,13.958144,1.27488,12.643328,26.095616
25,13.94176,1.263616,12.638208,26.072064
26,14.482432,1.243136,13.19936,27.109376
26,24.966144,2.813952,22.115328,46.572544
26,14.645248,1.442816,13.160448,27.31008
26,14.38208,1.236992,13.109248,27.00288
26,14.496768,1.246208,13.210624,27.117568
27,14.948352,1.278976,13.62944,28.050432
27,14.917632,1.207296,13.667328,28.080128
27,14.953472,1.31072,13.599744,28.060672
27,14.911488,1.240064,13.631488,28.048384
27,14.902272,1.250304,13.611008,28.019712
28,15.427584,1.252352,14.135296,29.023232
28,15.725568,1.503232,14.186496,29.340672
28,15.453184,1.318912,14.092288,29.039616
28,15.403008,1.265664,14.099456,28.99968
28,15.835136,1.50528,14.290944,29.508608
29,23.10656,1.256448,21.809152,44.424192
29,20.624384,2.888704,17.6896,37.65248
29,15.945728,1.255424,14.651392,30.107648
29,34.081792,1.580032,32.4608,66.041856
29,16.103424,1.30048,14.763008,30.372864
30,19.859456,1.296384,18.522112,37.885952
30,16.705536,1.51552,15.15008,31.36
30,16.502784,1.263616,15.199232,31.173632
30,16.854016,1.67424,15.138816,31.502336
30,16.470016,1.243136,15.186944,31.164416
