transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
714,4.576256,4.301824,0.260096,4.56192
715,4.57728,4.303872,0.259072,4.562944
716,4.476928,4.202496,0.259072,4.461568
717,4.584448,4.310016,0.260096,4.570112
718,5.725184,5.4528,0.258048,5.710848
719,4.557824,4.282368,0.26112,4.543488
720,4.514816,4.241408,0.259072,4.50048
721,4.584448,4.31104,0.260096,4.571136
722,4.548608,4.273152,0.260096,4.533248
723,4.49536,4.221952,0.260096,4.482048
724,4.591616,4.318208,0.258048,4.576256
725,4.5568,4.282368,0.260096,4.542464
726,4.503552,4.22912,0.259072,4.488192
727,4.523008,4.2496,0.258048,4.507648
728,4.583424,4.306944,0.26112,4.568064
729,4.564992,4.29056,0.260096,4.550656
730,4.518912,4.24448,0.260096,4.504576
731,5.705728,5.429248,0.26112,5.690368
732,4.544512,4.268032,0.26112,4.529152
733,4.593664,4.319232,0.259072,4.578304
734,4.538368,4.261888,0.26112,4.523008
735,4.537344,4.262912,0.259072,4.521984
736,4.558848,4.284416,0.259072,4.543488
737,4.56704,4.292608,0.26112,4.553728
738,4.564992,4.29056,0.260096,4.550656
739,4.571136,4.297728,0.259072,4.5568
740,4.5568,4.282368,0.259072,4.54144
741,4.509696,4.237312,0.260096,4.497408
742,4.61824,4.344832,0.260096,4.604928
743,4.506624,4.232192,0.260096,4.492288
744,4.552704,4.2752,0.26112,4.53632
745,4.583424,4.31104,0.259072,4.570112
746,4.494336,4.220928,0.260096,4.481024
747,4.6336,4.359168,0.259072,4.61824
748,4.488192,4.21376,0.26112,4.47488
749,4.630528,4.355072,0.26112,4.616192
750,4.488192,4.211712,0.26112,4.472832
751,4.603904,4.330496,0.259072,4.589568
752,5.742592,5.467136,0.259072,5.726208
753,4.517888,4.242432,0.260096,4.502528
754,4.555776,4.28032,0.26112,4.54144
755,4.537344,4.260864,0.26112,4.521984
756,4.600832,4.327424,0.259072,4.586496
757,4.544512,4.269056,0.260096,4.529152
758,4.573184,4.29568,0.262144,4.557824
759,4.620288,4.345856,0.26112,4.606976
760,4.598784,4.323328,0.260096,4.583424
761,4.596736,4.32128,0.262144,4.583424
762,4.54144,4.265984,0.26112,4.527104
763,4.615168,4.339712,0.26112,4.600832
764,4.571136,4.29568,0.260096,4.555776
765,4.545536,4.27008,0.260096,4.530176
766,4.579328,4.304896,0.260096,4.564992
767,4.641792,4.364288,0.262144,4.626432
768,4.579328,4.301824,0.26112,4.562944
769,4.5824,4.304896,0.262144,4.56704
770,4.544512,4.27008,0.26112,4.5312
771,4.620288,4.344832,0.26112,4.605952
772,4.528128,4.251648,0.262144,4.513792
773,5.820416,5.545984,0.26112,5.807104
774,4.521984,4.247552,0.260096,4.507648
775,4.644864,4.369408,0.26112,4.630528
776,5.794816,5.517312,0.262144,5.779456
777,4.5824,4.306944,0.260096,4.56704
778,4.547584,4.27008,0.262144,4.532224
779,4.585472,4.308992,0.262144,4.571136
780,4.58752,4.312064,0.262144,4.574208
781,4.615168,4.338688,0.26112,4.599808
782,4.590592,4.315136,0.260096,4.575232
783,4.566016,4.29056,0.26112,4.55168
784,4.527104,4.251648,0.26112,4.512768
785,5.771264,5.495808,0.260096,5.755904
786,4.600832,4.324352,0.26112,4.585472
787,4.549632,4.273152,0.26112,4.534272
788,4.620288,4.344832,0.26112,4.605952
789,4.580352,4.30592,0.260096,4.566016
790,4.58752,4.308992,0.263168,4.57216
791,4.584448,4.307968,0.262144,4.570112
792,5.720064,5.441536,0.262144,5.70368
793,5.625856,5.348352,0.262144,5.610496
794,4.580352,4.303872,0.26112,4.564992
795,4.59264,4.314112,0.263168,4.57728
796,4.575232,4.299776,0.26112,4.560896
797,4.550656,4.274176,0.262144,4.53632
798,4.606976,4.33152,0.26112,4.59264
799,4.57216,4.296704,0.260096,4.5568
800,4.555776,4.28032,0.26112,4.54144
801,4.514816,4.237312,0.263168,4.50048
802,4.637696,4.360192,0.262144,4.622336
803,4.535296,4.256768,0.263168,4.519936
804,4.594688,4.315136,0.264192,4.579328
805,4.629504,4.352,0.262144,4.614144
