transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
629,0.842752,0.420864,0.393216,0.81408
630,0.83968,0.420864,0.38912,0.809984
631,0.928768,0.420864,0.479232,0.900096
632,0.961536,0.420864,0.510976,0.93184
633,0.847872,0.420864,0.398336,0.8192
634,0.922624,0.420864,0.472064,0.892928
635,0.8448,0.420864,0.39424,0.815104
636,0.968704,0.420864,0.520192,0.941056
637,0.837632,0.421888,0.388096,0.809984
638,0.833536,0.420864,0.382976,0.80384
639,0.878592,0.441344,0.408576,0.84992
640,0.843776,0.420864,0.39424,0.815104
641,0.949248,0.420864,0.499712,0.920576
642,0.840704,0.420864,0.391168,0.812032
643,1.07008,0.422912,0.617472,1.040384
644,0.837632,0.420864,0.388096,0.80896
645,0.841728,0.420864,0.392192,0.813056
646,0.862208,0.433152,0.392192,0.825344
647,0.851968,0.420864,0.402432,0.823296
648,0.846848,0.420864,0.396288,0.817152
649,0.847872,0.421888,0.398336,0.820224
650,0.858112,0.420864,0.4096,0.830464
651,0.98816,0.427008,0.53248,0.959488
652,0.848896,0.420864,0.398336,0.8192
653,0.847872,0.420864,0.397312,0.818176
654,0.864256,0.420864,0.415744,0.836608
655,0.848896,0.41984,0.398336,0.818176
656,0.843776,0.420864,0.395264,0.816128
657,0.845824,0.420864,0.396288,0.817152
658,0.97792,0.420864,0.528384,0.949248
659,0.845824,0.420864,0.396288,0.817152
660,0.871424,0.420864,0.420864,0.841728
661,0.840704,0.420864,0.391168,0.812032
662,0.842752,0.421888,0.393216,0.815104
663,0.97792,0.420864,0.52736,0.948224
664,0.968704,0.421888,0.518144,0.940032
665,0.861184,0.420864,0.412672,0.833536
666,0.8448,0.420864,0.395264,0.816128
667,0.848896,0.420864,0.39936,0.820224
668,0.982016,0.420864,0.533504,0.954368
669,0.989184,0.421888,0.538624,0.960512
670,0.856064,0.420864,0.406528,0.827392
671,0.850944,0.420864,0.402432,0.823296
672,0.980992,0.425984,0.525312,0.951296
673,0.864256,0.425984,0.4096,0.835584
674,0.88064,0.420864,0.43008,0.850944
675,0.979968,0.420864,0.530432,0.951296
676,0.84992,0.421888,0.400384,0.822272
677,0.856064,0.41984,0.406528,0.826368
678,0.878592,0.420864,0.43008,0.850944
679,0.985088,0.420864,0.535552,0.956416
680,0.861184,0.422912,0.408576,0.831488
681,0.83968,0.420864,0.390144,0.811008
682,0.843776,0.420864,0.395264,0.816128
683,0.842752,0.420864,0.393216,0.81408
684,0.858112,0.420864,0.4096,0.830464
685,2.240512,0.420864,1.789952,2.210816
686,1.106944,0.42496,0.65024,1.0752
687,0.843776,0.420864,0.393216,0.81408
688,0.842752,0.420864,0.39424,0.815104
689,0.83968,0.420864,0.390144,0.811008
690,0.843776,0.420864,0.39424,0.815104
691,0.850944,0.420864,0.401408,0.822272
692,0.975872,0.421888,0.525312,0.9472
693,0.93184,0.420864,0.482304,0.903168
694,0.851968,0.420864,0.402432,0.823296
695,0.85504,0.420864,0.40448,0.825344
696,0.864256,0.436224,0.400384,0.836608
697,0.842752,0.420864,0.392192,0.813056
698,1.021952,0.433152,0.551936,0.985088
699,0.863232,0.432128,0.39424,0.826368
700,0.854016,0.41984,0.40448,0.82432
701,0.851968,0.41984,0.402432,0.822272
702,1.009664,0.420864,0.559104,0.979968
703,0.99328,0.420864,0.543744,0.964608
704,0.83968,0.420864,0.390144,0.811008
705,0.843776,0.420864,0.393216,0.81408
706,0.848896,0.420864,0.398336,0.8192
707,0.891904,0.420864,0.443392,0.864256
708,0.9728,0.420864,0.52224,0.943104
709,0.87552,0.420864,0.427008,0.847872
710,0.858112,0.420864,0.408576,0.82944
711,0.97792,0.42496,0.525312,0.950272
712,0.86016,0.420864,0.4096,0.830464
713,0.945152,0.420864,0.495616,0.91648
714,0.856064,0.41984,0.405504,0.825344
